Nitrogen,Phosphorus,Potassium,Temperature,Humidity,Soil_pH,Soil_Moisture,Crop,Yield
117,26,30,27.92374437,67.96910852,7.079850922,37.30820491,Coffee,0.7143765380525015
111,29,31,26.05968403,52.31098539,6.136286518,50.55840618,Coffee,0.889424595234799
119,30,28,26.35770906,64.57578034,6.505203696,51.21464069,Coffee,0.8944451869733628
116,40,33,24.91370487,54.15319242,7.042089492,41.42187195,Coffee,1.049333790723817
95,37,35,27.31317116,68.4233391,6.348337519,59.49103848,Coffee,0.9231390951387493
86,40,33,26.1387869,52.26311691,7.432322234,43.36286684,Coffee,0.8874447595420559
117,37,32,23.1069385,67.06230539,6.787658922,50.91291971,Coffee,0.9660243806778162
105,18,35,23.52648086,68.44030686,6.743417121,53.58735454,Coffee,0.7349920209583037
109,23,25,25.11711046,68.48030408,7.00733163,60.1946402,Coffee,0.7206089943957406
80,18,31,24.02952505,58.84880599,7.303033217,42.89666578,Coffee,0.6080960099647781
101,31,26,26.70897548,69.71184111,6.861235184,49.84508296,Coffee,0.7812072822531583
103,33,33,26.71717393,50.50148528,7.131435858,40.63430989,Coffee,0.8816961374401647
93,26,27,24.59245684,56.46829641,7.288211994,43.76563353,Coffee,0.7271822629291104
104,35,28,27.51006055,50.66687215,6.983732393,45.57343529,Coffee,0.7919149874056213
116,36,25,27.57847581,58.52534263,6.172090205,49.21868891,Coffee,0.7870052073162194
107,38,29,26.65069302,57.56695719,6.35118177,45.89226006,Coffee,0.9315621263864616
101,33,33,26.97251562,62.0183627,6.908671379,45.24743658,Coffee,0.8806653139191354
107,31,31,23.17124551,52.97841162,6.766184468,48.19544954,Coffee,0.8722871215915019
99,16,30,23.52652084,65.44340921,6.392791654,57.69333917,Coffee,0.6370646952267426
103,40,30,27.30901814,55.196224,6.348316257,44.85148402,Coffee,0.9037067449505614
118,31,34,27.54823036,62.88179198,6.123796057,56.32674747,Coffee,0.8730699845539004
106,21,35,25.627355,57.04151119,7.428523634,58.3766246,Coffee,0.7683149937757081
116,38,34,23.29250318,50.04557009,6.020947179,56.91626006,Coffee,0.9949963050745368
97,35,26,24.91461008,53.74144743,6.334610249,51.96980767,Coffee,0.8728088348046774
107,34,32,26.77463708,66.4132686,6.78006386,55.28003089,Coffee,0.9205363644957236
99,15,27,27.41711238,56.63636248,6.086922359,40.9553477,Coffee,0.5231364343601965
118,33,30,24.13179691,67.22512329,6.362607851,54.00081569,Coffee,0.9673503402548432
117,32,34,26.2724184,52.12739421,6.758792552,40.74002667,Coffee,0.9821377118330918
104,18,30,23.60301571,60.39647474,6.779832611,44.69455216,Coffee,0.6801992123679841
